      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp,         Ve,         Vr,         Vb
1977-01-01,   5.300000,   0.000000,   0.063535,   0.000000,   0.063535,   0.000000,   0.000000,   0.000000,   9.952932,  29.936465, 140.000000
1977-01-02,   2.100000,   0.000000,   0.060260,   0.000000,   0.060260,   0.000000,   0.000000,   0.000000,   9.908290,  29.876205, 140.000000
1977-01-03,   2.500000,   0.000000,   0.058950,   0.000000,   0.058950,   0.000000,   0.000000,   0.000000,   9.864619,  29.817255, 140.000000
1977-01-04,   3.500000,   0.846000,   0.042575,   0.000000,   0.042575,   0.138362,   0.138362,   0.000000,  10.000000,  30.040080, 140.203273
1977-01-05,   3.800000,   7.473000,   0.060915,   0.000000,   0.060915,   2.785272,   2.785272,   0.000000,  10.000000,  30.782976, 144.091943
1977-01-06,   1.700000,   1.269000,   0.073360,   0.000000,   0.073360,   2.375605,   2.375605,   0.000000,  10.000000,  30.208093, 143.490086
1977-01-07,   3.800000,   1.692000,   0.151305,   0.000000,   0.151305,   2.054700,   2.054700,   0.000000,  10.000000,  30.185744, 143.018633
1977-01-08,   6.500000,   0.846000,   0.060260,   0.000000,   0.060260,   1.566132,   1.566132,   0.000000,  10.000000,  30.099528, 142.300860
1977-01-09,   7.500000,   2.397000,   0.054365,   0.000000,   0.054365,   1.816518,   1.816518,   0.000000,  10.000000,  30.256267, 142.668711
1977-01-10,   5.700000,   1.269000,   0.133620,   0.000000,   0.133620,   1.592711,   1.592711,   0.000000,  10.000000,  30.148280, 142.339909
1977-01-11,   4.000000,   0.000000,   0.174230,   0.000000,   0.174230,   0.954625,   0.954625,   0.000000,   9.870927,  30.002017, 141.402474
1977-01-12,   4.500000,   2.679000,   0.051745,   0.000000,   0.051745,   1.496987,   1.496987,   0.000000,  10.000000,  30.269104, 142.199277
1977-01-13,   5.300000,   0.282000,   0.317675,   0.000000,   0.317675,   1.000303,   1.000303,   0.000000,  10.000000,  30.031747, 141.469580
1977-01-14,   5.600000,   4.653000,   0.064845,   0.000000,   0.064845,   2.246026,   2.246026,   0.000000,  10.000000,  30.478209, 143.299718
1977-01-15,   6.900000,   0.282000,   0.087770,   0.000000,   0.087770,   1.582282,   1.582282,   0.000000,  10.000000,  30.071230, 142.324587
1977-01-16,   7.600000,   0.987000,   0.083840,   0.000000,   0.083840,   1.294281,   1.294281,   0.000000,  10.000000,  30.102204, 141.901474
1977-01-17,   6.100000,   0.141000,   0.346495,   0.000000,   0.346495,   0.770097,   0.770097,   0.000000,   9.862580,  29.964784, 141.131377
1977-01-18,   5.800000,   0.000000,   0.079910,   0.000000,   0.079910,   0.458208,   0.458208,   0.000000,   9.803382,  29.905586, 140.673169
1977-01-19,   6.300000,   0.000000,   0.078600,   0.000000,   0.078600,   0.272634,   0.272634,   0.000000,   9.745153,  29.847357, 140.400536
1977-01-20,   4.200000,   0.000000,   0.087115,   0.000000,   0.087115,   0.162217,   0.162217,   0.000000,   9.680617,  29.782821, 140.238319
1977-01-21,   2.800000,   0.705000,   0.058295,   0.000000,   0.058295,   0.202060,   0.202060,   0.000000,  10.000000,  30.030573, 140.296854
1977-01-22,   4.400000,   0.141000,   0.320950,   0.000000,   0.320950,   0.120226,   0.120226,   0.000000,   9.888125,  29.918698, 140.176628
1977-01-23,   3.800000,   0.705000,   0.118555,   0.000000,   0.118555,   0.235622,   0.235622,   0.000000,  10.000000,  30.047532, 140.346160
1977-01-24,   5.800000,   0.141000,   0.069430,   0.000000,   0.069430,   0.178751,   0.178751,   0.000000,  10.000000,  30.011169, 140.262610
1977-01-25,   0.800000,   0.000000,   0.082530,   0.000000,   0.082530,   0.106357,   0.106357,   0.000000,   9.938860,  29.950029, 140.156253
1977-01-26,   0.800000,   0.000000,   0.121830,   0.000000,   0.121830,   0.063282,   0.063282,   0.000000,   9.848606,  29.859775, 140.092970
1977-01-27,   3.600000,   0.000000,   0.351735,   0.000000,   0.351735,   0.037653,   0.037653,   0.000000,   9.588035,  29.599204, 140.055317
1977-01-28,   4.700000,   1.410000,   0.180780,   0.000000,   0.180780,   0.280904,   0.280904,   0.000000,  10.000000,  30.074881, 140.412686
1977-01-29,   4.200000,   0.000000,   0.396930,   0.000000,   0.396930,   0.167138,   0.167138,   0.000000,   9.705947,  29.780828, 140.245548
1977-01-30,   6.000000,   0.000000,   0.115280,   0.000000,   0.115280,   0.099447,   0.099447,   0.000000,   9.620545,  29.695427, 140.146101
1977-01-31,   8.200000,   0.000000,   0.428370,   0.000000,   0.428370,   0.059171,   0.059171,   0.000000,   9.303201,  29.337446, 140.086930
1977-02-01,   5.200000,   0.000000,   0.105455,   0.000000,   0.105455,   0.035207,   0.035207,   0.000000,   9.225078,  29.231991, 140.051723
1977-02-02,   4.600000,   0.000000,   0.131000,   0.000000,   0.131000,   0.020948,   0.020948,   0.000000,   9.128031,  29.100991, 140.030775
1977-02-03,   5.300000,   0.000000,   0.096285,   0.000000,   0.096285,   0.012464,   0.012464,   0.000000,   9.056701,  29.004706, 140.018311
1977-02-04,   5.300000,  12.354000,   0.094320,   0.000000,   0.094320,   4.008717,   4.008717,   0.000000,  10.000000,  31.159077, 145.889349
1977-02-05,   6.000000,   1.136000,   0.372695,   0.000000,   0.372695,   3.108155,   3.108155,   0.000000,  10.000000,  30.209426, 144.566301
1977-02-06,   6.900000,   0.000000,   0.168335,   0.000000,   0.168335,   1.880061,   1.880061,   0.000000,   9.875294,  30.008896, 142.762065
1977-02-07,   8.500000,   0.000000,   0.165060,   0.000000,   0.165060,   1.118636,   1.118636,   0.000000,   9.753015,  29.886616, 141.643429
1977-02-08,   7.500000,   0.000000,   0.128380,   0.000000,   0.128380,   0.665589,   0.665589,   0.000000,   9.657909,  29.791510, 140.977840
1977-02-09,   3.700000,   0.000000,   0.125105,   0.000000,   0.125105,   0.396025,   0.396025,   0.000000,   9.565229,  29.698830, 140.581815
1977-02-10,   2.900000,   0.000000,   0.100870,   0.000000,   0.100870,   0.235635,   0.235635,   0.000000,   9.490502,  29.599256, 140.346180
1977-02-11,   4.000000,   4.118000,   0.285580,   0.000000,   0.285580,   1.320310,   1.320310,   0.000000,  10.000000,  30.341848, 141.939715
1977-02-12,   5.300000,   3.834000,   0.339945,   0.000000,   0.339945,   2.181111,   2.181111,   0.000000,  10.000000,  30.404249, 143.204348
1977-02-13,   3.700000,   4.118000,   0.408720,   0.000000,   0.408720,   2.795274,   2.795274,   0.000000,  10.000000,  30.433792, 144.106637
1977-02-14,   4.800000,   0.568000,   0.586880,   0.000000,   0.586880,   1.830321,   1.830321,   0.000000,  10.000000,  30.048414, 142.688990
1977-02-15,   5.000000,   7.242000,   0.131000,   0.000000,   0.131000,   3.641321,   3.641321,   0.000000,  10.000000,  30.739332, 145.349595
1977-02-16,   1.900000,   2.982000,   0.503695,   0.000000,   0.503695,   3.367913,   3.367913,   0.000000,  10.000000,  30.347994, 144.947921
1977-02-17,   1.200000,   0.000000,   0.560025,   0.000000,   0.560025,   2.003908,   2.003908,   0.000000,   9.585123,  29.907421, 142.944013
1977-02-18,   4.300000,  10.366000,   0.130345,   0.000000,   0.130345,   4.790563,   4.790563,   0.000000,  10.000000,  31.042320, 147.037988
1977-02-19,   6.500000,   1.562000,   0.366800,   0.000000,   0.366800,   3.683645,   3.683645,   0.000000,  10.000000,  30.241375, 145.411774
1977-02-20,   5.500000,   1.562000,   0.394310,   0.000000,   0.394310,   2.705104,   2.705104,   0.000000,  10.000000,  30.148700, 143.974165
1977-02-21,   4.400000,   0.000000,   0.597360,   0.000000,   0.597360,   1.609537,   1.609537,   0.000000,   9.557465,  29.699142, 142.364628
1977-02-22,   3.500000,   3.834000,   0.459155,   0.000000,   0.459155,   2.024435,   2.024435,   0.000000,  10.000000,  30.309014, 142.974170
1977-02-23,   4.300000,   2.272000,   0.373350,   0.000000,   0.373350,   1.996701,   1.996701,   0.000000,  10.000000,  30.229470, 142.933425
1977-02-24,   4.400000,   1.136000,   0.649105,   0.000000,   0.649105,   1.473608,   1.473608,   0.000000,  10.000000,  30.082723, 142.164930
1977-02-25,   4.600000,   5.254000,   0.290165,   0.000000,   0.290165,   2.672326,   2.672326,   0.000000,  10.000000,  30.520120, 143.926010
1977-02-26,   4.600000,   0.568000,   0.506970,   0.000000,   0.506970,   1.821055,   1.821055,   0.000000,  10.000000,  30.066921, 142.675377
1977-02-27,   3.600000,   0.994000,   0.180125,   0.000000,   0.180125,   1.372088,   1.372088,   0.000000,  10.000000,  30.083589, 142.015784
1977-02-28,   4.000000,   8.520000,   0.288855,   0.000000,   0.288855,   3.840490,   3.840490,   0.000000,  10.000000,  30.876006, 145.642202
1977-03-01,   3.100000,   8.775000,   0.182745,   0.000000,   0.182745,   5.707131,   5.707131,   0.000000,  10.000000,  30.991280, 148.384550
1977-03-02,   4.000000,   0.000000,   0.262655,   0.000000,   0.262655,   3.684527,   3.684527,   0.000000,   9.805420,  30.083654, 145.413070
1977-03-03,   3.700000,   1.080000,   0.336015,   0.000000,   0.336015,   2.482015,   2.482015,   0.000000,  10.000000,  30.083925, 143.646418
1977-03-04,   4.700000,   0.270000,   0.262655,   0.000000,   0.262655,   1.502990,   1.502990,   0.000000,   9.988331,  30.007587, 142.208097
1977-03-05,   5.500000,   0.000000,   0.265930,   0.000000,   0.265930,   0.894279,   0.894279,   0.000000,   9.791326,  29.810581, 141.313818
1977-03-06,   7.400000,   0.000000,   0.684475,   0.000000,   0.684475,   0.532096,   0.532096,   0.000000,   9.284254,  29.239107, 140.781722
1977-03-07,   7.400000,   1.620000,   0.673995,   0.000000,   0.673995,   0.356397,   0.356397,   0.000000,  10.000000,  30.011529, 140.523595
1977-03-08,   4.900000,   0.405000,   0.215495,   0.000000,   0.215495,   0.241851,   0.241851,   0.000000,  10.000000,  30.008631, 140.355312
1977-03-09,   5.000000,   1.485000,   0.288200,   0.000000,   0.288200,   0.587670,   0.587670,   0.000000,  10.000000,  30.128549, 140.863368
1977-03-10,   6.800000,   4.320000,   0.351080,   0.000000,   0.351080,   1.840801,   1.840801,   0.000000,  10.000000,  30.431945, 142.704387
1977-03-11,   8.400000,   0.000000,   0.885560,   0.000000,   0.885560,   1.095277,   1.095277,   0.000000,   9.343961,  29.705392, 141.609110
1977-03-12,   5.300000,   6.615000,   0.717880,   0.000000,   0.717880,   2.659284,   2.659284,   0.000000,  10.000000,  30.581550, 143.906849
1977-03-13,   6.000000,   2.970000,   0.272480,   0.000000,   0.272480,   2.729011,   2.729011,   0.000000,  10.000000,  30.332181, 144.009288
1977-03-14,   5.400000,   8.235000,   0.712640,   0.000000,   0.712640,   4.512188,   4.512188,   0.000000,  10.000000,  30.836705, 146.629017
1977-03-15,   4.500000,   7.155000,   0.243660,   0.000000,   0.243660,   5.449165,   5.449165,   0.000000,  10.000000,  30.800782, 148.005564
1977-03-16,   5.000000,   1.755000,   0.959575,   0.000000,   0.959575,   3.888097,   3.888097,   0.000000,  10.000000,  30.187085, 145.712142
1977-03-17,   3.800000,   0.000000,   1.057825,   0.000000,   1.057825,   2.313417,   2.313417,   0.000000,   9.216344,  29.130555, 143.398724
1977-03-18,   3.400000,   0.810000,   0.955645,   0.000000,   0.955645,   1.376483,   1.376483,   0.000000,   9.068385,  28.982596, 142.022241
1977-03-19,   4.900000,   2.700000,   0.265930,   0.000000,   0.265930,   1.267717,   1.267717,   0.000000,  10.000000,  30.129980, 141.862449
1977-03-20,   6.800000,   1.755000,   0.314400,   0.000000,   0.314400,   1.328141,   1.328141,   0.000000,  10.000000,  30.166230, 141.951220
1977-03-21,   3.100000,  10.125000,   0.391035,   0.000000,   0.391035,   4.386017,   4.386017,   0.000000,  10.000000,  31.041606, 146.443654
1977-03-22,   4.700000,  15.120000,   0.318330,   0.000000,   0.318330,   8.345641,   8.345641,   0.000000,  10.000000,  31.661565, 152.260880
1977-03-23,   4.400000,  17.550000,   0.761110,   0.000000,   0.761110,  11.695083,  11.695083,   0.000000,  10.000000,  31.949348, 157.181665
1977-03-24,   5.300000,  12.285000,   0.601945,   0.000000,   0.601945,  11.885027,  11.885027,   0.000000,  10.000000,  31.427071, 157.460718
1977-03-25,   6.300000,   1.755000,   1.057010,   0.000000,   1.057010,   8.052494,   8.052494,   0.000000,  10.000000,  33.299515, 148.327756
1977-03-26,   6.000000,   0.000000,   0.757063,   0.000000,   0.757063,   4.719954,   4.719954,   0.000000,   9.452642,  35.790505, 140.359750
1977-03-27,   8.400000,   0.000000,   1.374172,   0.000000,   1.374172,   2.713881,   2.713881,   0.000000,   8.479215,  37.558715, 134.503486
1977-03-28,  11.800000,   1.350000,   1.493695,   0.000000,   1.493695,   1.530194,   1.530194,   0.000000,   8.490292,  40.495253, 129.893059
1977-03-29,   6.800000,   0.000000,   1.355009,   0.000000,   1.355009,   0.845776,   0.845776,   0.000000,   7.577669,  42.184613, 126.002915
1977-03-30,   7.500000,   0.135000,   0.642091,   0.000000,   0.642091,   0.458099,   0.458099,   0.000000,   7.154859,  44.701591, 122.520745
1977-03-31,   9.600000,   0.000000,   1.215119,   0.000000,   1.215119,   0.243458,   0.243458,   0.000000,   6.379083,  46.298424, 119.465336
1977-04-01,   4.500000,   0.000000,   1.559241,   0.000000,   1.559241,   0.127137,   0.127137,   0.000000,   5.398758,  47.144525, 116.932857
1977-04-02,   1.100000,   0.248000,   1.096566,   0.000000,   1.096566,   0.064998,   0.064998,   0.000000,   4.711964,  48.698689, 114.465128
1977-04-03,   0.600000,   0.000000,   1.079343,   0.000000,   1.079343,   0.032519,   0.032519,   0.000000,   4.037378,  50.020713, 112.031243
1977-04-04,   1.700000,   0.000000,   0.917508,   0.000000,   0.917508,   0.015914,   0.015914,   0.000000,   3.467380,  51.503874, 109.614660
1977-04-05,   3.900000,   2.728000,   1.203118,   0.000000,   1.203118,   0.007614,   0.007614,   0.000000,   5.049970,  55.429078, 107.206725
1977-04-06,   4.900000,   1.860000,   0.393755,   0.000000,   0.393755,   0.003560,   0.003560,   0.000000,   6.249399,  59.028657, 104.803014
1977-04-07,   5.500000,   0.992000,   0.493599,   0.000000,   0.493599,   0.001626,   0.001626,   0.000000,   6.775994,  61.955321, 102.401320
1977-04-08,   7.000000,   0.248000,   1.182924,   0.000000,   1.182924,   0.000725,   0.000725,   0.000000,   6.120440,  63.659050, 100.000564
1977-04-09,   6.500000,   0.000000,   0.985006,   0.000000,   0.985006,   0.000315,   0.000315,   0.000000,   5.572791,  65.074058,  97.600235
1977-04-10,   6.200000,   6.076000,   0.488986,   0.000000,   0.488986,   0.000134,   0.000134,   0.000000,  10.000000,  72.773021,  95.200095
1977-04-11,  10.100000,   0.868000,   1.246599,   0.000000,   1.246599,   0.000055,   0.000055,   0.000000,   9.960889,  75.082482,  92.800038
1977-04-12,  10.600000,  13.020000,   0.703562,   0.000000,   0.703562,   4.187382,   4.187382,   0.000000,  10.000000,  82.632733,  93.139636
1977-04-13,  11.800000,   0.124000,   1.603206,   0.000000,   1.603206,   2.426019,   2.426019,   0.000000,   9.271618,  82.587622,  89.518727
1977-04-14,  12.400000,   0.000000,   2.099009,   0.000000,   2.099009,   0.924056,   0.924056,   0.000000,   8.390484,  82.930033,  86.153252
1977-04-15,   9.900000,   0.992000,   1.044999,   0.000000,   1.044999,   0.342003,   0.342003,   0.000000,   8.192211,  85.147272,  83.395737
1977-04-16,   8.300000,   0.000000,   1.047911,   0.000000,   1.047911,   0.122894,   0.122894,   0.000000,   7.806410,  86.650281,  80.867197
1977-04-17,   6.100000,   0.000000,   1.782951,   0.000000,   1.782951,   0.042837,   0.042837,   0.000000,   7.181025,  87.269326,  78.422364
1977-04-18,   4.600000,   1.364000,   1.337624,   0.000000,   1.337624,   0.014471,   0.014471,   0.000000,   7.188579,  89.677564,  76.007208
1977-04-19,   4.900000,   6.076000,   1.300545,   0.000000,   1.300545,   0.178344,   0.178344,   0.000000,  10.000000,  96.555614,  73.684700
1977-04-20,   6.100000,   0.496000,   0.960612,   0.000000,   0.960612,   0.056415,   0.056415,   0.000000,   9.705650,  98.554156,  71.225524
1977-04-21,   6.600000,   0.000000,   1.769240,   0.000000,   1.769240,   0.017240,   0.017240,   0.000000,   9.196341,  99.185777,  68.807424
1977-04-22,   5.800000,   0.000000,   2.467948,   0.000000,   2.467948,   0.005083,   0.005083,   0.000000,   8.525703,  99.118087,  66.402081
1977-04-23,   4.400000,   0.124000,   1.897775,   0.000000,   1.897775,   0.001444,   0.001444,   0.000000,   8.032974,  99.744388,  64.000562
1977-04-24,   3.800000,   1.116000,   1.546963,   0.000000,   1.546963,   0.000395,   0.000395,   0.000000,   7.647332, 101.713446,  61.600146
1977-04-25,   8.100000,  14.508000,   1.006400,   0.000000,   1.006400,   2.634121,   2.634121,   0.000000,  10.000000, 113.604318,  60.120698
1977-04-26,   5.000000,   6.696000,   0.966870,   0.000000,   0.966870,   4.169022,   4.169022,   0.000000,  10.000000, 117.039378,  58.178579
1977-04-27,   6.200000,   0.000000,   2.145594,   0.000000,   2.145594,   1.938846,   1.938846,   0.000000,   9.573621, 116.651168,  55.005571
1977-04-28,   6.000000,   0.000000,   2.550369,   0.000000,   2.550369,   0.447165,   0.447165,   0.000000,   9.104790, 116.527516,  52.131689
1977-04-29,   5.700000,   0.000000,   1.897565,   0.000000,   1.897565,   0.098354,   0.098354,   0.000000,   8.781993, 117.036029,  49.627258
1977-04-30,   6.200000,   0.000000,   2.703372,   0.000000,   2.703372,   0.020582,   0.020582,   0.000000,   8.361056, 116.733976,  47.205356
1977-05-01,   8.900000,   0.000000,   1.627189,   0.000000,   1.627189,   0.004088,   0.004088,   0.000000,   8.139664, 117.507059,  44.800996
1977-05-02,  11.200000,   0.000000,   1.627061,   0.000000,   1.627061,   0.000768,   0.000768,   0.000000,   7.955495, 118.280051,  42.400175
1977-05-03,  11.900000,   0.000000,   3.244998,   0.000000,   3.244998,   0.000136,   0.000136,   0.000000,   7.659072, 117.435063,  40.000029
1977-05-04,  12.700000,   0.000000,   4.141518,   0.000000,   4.141518,   0.000023,   0.000023,   0.000000,   7.365166, 115.693546,  37.600004
1977-05-05,  10.400000,   0.113000,   4.179626,   0.000000,   4.179626,   0.000004,   0.000004,   0.000000,   7.128725, 114.026920,  35.200001
1977-05-06,   9.500000,   0.000000,   4.545950,   0.000000,   4.545950,   0.000001,   0.000001,   0.000000,   6.902395, 111.880970,  32.800000
1977-05-07,   8.700000,   0.000000,   2.113700,   0.000000,   2.113700,   0.000000,   0.000000,   0.000000,   6.797160, 112.167270,  30.400000
1977-05-08,  11.800000,   0.000000,   3.643200,   0.000000,   3.643200,   0.000000,   0.000000,   0.000000,   6.615776, 110.924070,  28.000000
1977-05-09,  11.500000,   0.000000,   2.395450,   0.000000,   2.395450,   0.000000,   0.000000,   0.000000,   6.496513, 110.928620,  25.600000
1977-05-10,   7.800000,   0.000000,   3.752450,   0.000000,   3.752450,   0.000000,   0.000000,   0.000000,   6.309690, 109.576170,  23.200000
1977-05-11,   7.500000,   0.000000,   2.999200,   0.000000,   2.999200,   0.000000,   0.000000,   0.000000,   6.160369, 108.976970,  20.800000
1977-05-12,  10.400000,   7.910000,   1.714650,   0.000000,   1.714650,   0.000000,   0.000000,   0.000000,  10.000000, 116.701603,  18.400000
1977-05-13,   8.500000,   1.808000,   3.026800,   0.000000,   3.026800,   0.000000,   0.000000,   0.000000,  10.000000, 118.753520,  16.000000
1977-05-14,  10.700000,   0.000000,   4.430950,   0.000000,   4.430950,   0.000000,   0.000000,   0.000000,   9.779396, 116.722570,  13.600000
1977-05-15,  12.200000,   0.000000,   4.854150,   0.000000,   4.854150,   0.000000,   0.000000,   0.000000,   9.537722, 114.268420,  11.200000
1977-05-16,  14.400000,   0.000000,   4.678200,   0.000000,   4.678200,   0.000000,   0.000000,   0.000000,   9.304808, 111.990220,   8.800000
1977-05-17,  11.800000,   0.000000,   4.997900,   0.000000,   4.997900,   0.000000,   0.000000,   0.000000,   9.055977, 109.392320,   6.400000
1977-05-18,  11.300000,   0.000000,   4.992150,   0.000000,   4.992150,   0.000000,   0.000000,   0.000000,   8.807433, 106.800170,   4.000000
1977-05-19,  14.200000,   0.000000,   3.677700,   0.000000,   3.677700,   0.000000,   0.000000,   0.000000,   8.624331, 105.522470,   1.600000
1977-05-20,  15.500000,   0.000000,   5.468250,   0.000000,   5.468250,   0.000000,   0.000000,   0.000000,   8.352083, 101.654220,   0.000000
1977-05-21,  13.500000,   0.000000,   5.347500,   0.000000,   5.347500,   0.000000,   0.000000,   0.000000,   8.085847,  96.306720,   0.000000
1977-05-22,  12.600000,   0.000000,   5.486650,   0.000000,   5.486650,   0.000000,   0.000000,   0.000000,   7.812682,  90.820070,   0.000000
1977-05-23,  14.000000,   0.000000,   5.598200,   0.000000,   5.598200,   0.000000,   0.000000,   0.000000,   7.533964,  85.221870,   0.000000
1977-05-24,  15.900000,   0.000000,   5.704000,   0.000000,   5.704000,   0.000000,   0.000000,   0.000000,   7.249979,  79.517870,   0.000000
1977-05-25,  17.800000,   0.000000,   5.667200,   0.000000,   5.667200,   0.000000,   0.000000,   0.000000,   6.967826,  73.850670,   0.000000
1977-05-26,  15.400000,   0.000000,   4.552850,   0.000000,   4.552850,   0.000000,   0.000000,   0.000000,   6.741153,  69.297820,   0.000000
1977-05-27,  12.400000,   0.000000,   5.430300,   0.000000,   5.430300,   0.000000,   0.000000,   0.000000,   6.470794,  63.867520,   0.000000
1977-05-28,  11.600000,   0.000000,   4.882900,   0.000000,   4.882900,   0.000000,   0.000000,   0.000000,   6.227689,  58.984620,   0.000000
1977-05-29,  11.200000,   0.000000,   2.878450,   0.000000,   2.878450,   0.000000,   0.000000,   0.000000,   6.084379,  56.106170,   0.000000
1977-05-30,   8.400000,   3.955000,   2.214900,   0.000000,   2.214900,   0.000000,   0.000000,   0.000000,   7.429106,  57.450897,   0.000000
1977-05-31,   9.400000,   1.017000,   4.068700,   0.000000,   4.068700,   0.000000,   0.000000,   0.000000,   7.226537,  54.794570,   0.000000
1977-06-01,   9.600000,   1.776000,   3.321200,   0.000000,   3.321200,   0.000000,   0.000000,   0.000000,   7.061184,  53.249370,   0.000000
1977-06-02,   9.000000,   0.555000,   4.306750,   0.000000,   4.306750,   0.000000,   0.000000,   0.000000,   6.846764,  49.497620,   0.000000
1977-06-03,  10.200000,   0.000000,   4.038800,   0.000000,   3.910616,   0.000000,   0.000000,   0.000000,   6.645684,  45.587004,   0.000000
1977-06-04,  12.200000,  14.541000,   2.324150,   0.000000,   2.324150,   0.000000,   0.000000,   0.000000,  10.000000,  57.512292,   0.000000
1977-06-05,  11.400000,   7.215000,   1.577800,   0.000000,   1.577800,   0.000000,   0.000000,   0.000000,  10.000000,  62.440300,   0.000000
1977-06-06,  10.200000,   0.000000,   2.421900,   0.000000,   2.421900,   0.000000,   0.000000,   0.000000,   9.879421,  61.019154,   0.000000
1977-06-07,  10.400000,   0.000000,   4.712700,   0.000000,   4.712700,   0.000000,   0.000000,   0.000000,   9.644789,  56.306454,   0.000000
1977-06-08,  10.500000,   0.111000,   3.735200,   0.000000,   3.735200,   0.000000,   0.000000,   0.000000,   9.458825,  52.682254,   0.000000
1977-06-09,  10.500000,   4.440000,   3.146400,   0.000000,   3.146400,   0.000000,   0.000000,   0.000000,  10.000000,  53.975854,   0.000000
1977-06-10,  11.400000,   0.444000,   4.819650,   0.000000,   4.819650,   0.000000,   0.000000,   0.000000,   9.760044,  49.600204,   0.000000
1977-06-11,  14.600000,   0.000000,   2.719750,   0.000000,   2.641956,   0.000000,   0.000000,   0.000000,   9.624635,  46.958248,   0.000000
1977-06-12,  16.700000,   0.000000,   5.441800,   0.000000,   5.004539,   0.000000,   0.000000,   0.000000,   9.353704,  41.953710,   0.000000
1977-06-13,  16.600000,   0.000000,   5.758050,   0.000000,   4.756792,   0.000000,   0.000000,   0.000000,   9.067028,  37.196917,   0.000000
1977-06-14,  16.900000,   0.000000,   5.177300,   0.000000,   3.820970,   0.000000,   0.000000,   0.000000,   8.809265,  33.375948,   0.000000
1977-06-15,  15.100000,   0.000000,   5.275050,   0.000000,   3.517098,   0.000000,   0.000000,   0.000000,   8.546636,  29.858850,   0.000000
1977-06-16,  16.000000,   0.000000,   6.058200,   0.000000,   3.637866,   0.000000,   0.000000,   0.000000,   8.245016,  26.220984,   0.000000
1977-06-17,  17.000000,   0.000000,   5.755750,   0.000000,   3.067743,   0.000000,   0.000000,   0.000000,   7.958454,  23.153241,   0.000000
1977-06-18,  18.400000,   0.000000,   6.406650,   0.000000,   3.044611,   0.000000,   0.000000,   0.000000,   7.639486,  20.108630,   0.000000
1977-06-19,  19.000000,   0.000000,   6.449200,   0.000000,   2.698740,   0.000000,   0.000000,   0.000000,   7.318399,  17.409890,   0.000000
1977-06-20,  19.600000,   0.000000,   6.201950,   0.000000,   2.284852,   0.000000,   0.000000,   0.000000,   7.009622,  15.125038,   0.000000
1977-06-21,  18.700000,   0.000000,   4.337800,   0.000000,   1.420922,   0.000000,   0.000000,   0.000000,   6.793656,  13.704117,   0.000000
1977-06-22,  20.700000,   0.000000,   6.174350,   0.000000,   1.848536,   0.000000,   0.000000,   0.000000,   6.486253,  11.855580,   0.000000
1977-06-23,  17.700000,   0.000000,   5.927100,   0.000000,   1.571735,   0.000000,   0.000000,   0.000000,   6.191160,  10.283845,   0.000000
1977-06-24,  14.300000,   0.000000,   2.541500,   0.000000,   0.607506,   0.000000,   0.000000,   0.000000,   6.064626,   9.676340,   0.000000
1977-06-25,  16.800000,   0.000000,   5.487800,   0.000000,   1.234659,   0.000000,   0.000000,   0.000000,   5.791405,   8.441681,   0.000000
1977-06-26,  19.800000,   0.000000,   6.384800,   0.000000,   1.284281,   0.000000,   0.000000,   0.000000,   5.473524,   7.157400,   0.000000
1977-06-27,  17.600000,   3.774000,   3.362600,   0.000000,   3.362600,   0.000000,   0.000000,   0.000000,   6.580110,   7.568800,   0.000000
1977-06-28,  15.600000,   2.775000,   4.195200,   0.000000,   2.931378,   0.000000,   0.000000,   0.000000,   6.646243,   7.412422,   0.000000
1977-06-29,  13.600000,   3.441000,   2.495500,   0.000000,   2.495500,   0.000000,   0.000000,   0.000000,   7.463000,   8.229178,   0.000000
1977-06-30,  11.700000,   0.333000,   4.455100,   0.000000,   1.275711,   0.000000,   0.000000,   0.000000,   7.241193,   7.415211,   0.000000
1977-07-01,  12.700000,  13.310000,   2.050450,   0.000000,   2.050450,   0.000000,   0.000000,   0.000000,  10.000000,  18.123125,   0.000000
1977-07-02,  15.900000,   0.330000,   3.581100,   0.000000,   3.581100,   0.000000,   0.000000,   0.000000,   9.821708,  15.423661,   0.000000
1977-07-03,  16.600000,   0.000000,   6.213450,   0.000000,   6.213450,   0.000000,   0.000000,   0.000000,   9.512358,   9.210211,   0.000000
1977-07-04,  17.400000,   0.000000,   6.250250,   0.000000,   1.347494,   0.000000,   0.000000,   0.000000,   9.201176,   7.862717,   0.000000
1977-07-05,  19.200000,   0.000000,   6.326150,   0.000000,   1.204588,   0.000000,   0.000000,   0.000000,   8.886216,   6.658129,   0.000000
1977-07-06,  19.000000,   0.000000,   5.747700,   0.000000,   0.968529,   0.000000,   0.000000,   0.000000,   8.600055,   5.689600,   0.000000
1977-07-07,  21.100000,   0.000000,   6.377900,   0.000000,   0.955903,   0.000000,   0.000000,   0.000000,   8.282518,   4.733698,   0.000000
1977-07-08,  22.500000,   0.110000,   5.068050,   0.000000,   0.775816,   0.000000,   0.000000,   0.000000,   8.030195,   4.067882,   0.000000
1977-07-09,  21.000000,   9.460000,   4.267650,   0.000000,   4.267650,   0.000000,   0.000000,   0.000000,  10.000000,   9.260232,   0.000000
1977-07-10,  15.800000,   0.880000,   2.584050,   0.000000,   2.584050,   0.000000,   0.000000,   0.000000,   9.871348,   7.556182,   0.000000
