* Export 01.01.2017 - 31.12.2019
* Gap=BLANK
*  1 037101 [ 3] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  2 037102 [ 1] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  3 037103 [ 2] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  4 037104 [ 1] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  5 037105 [ 1] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
20170110150000,,,,,
20170110160000,,,,,
20170110170000,,,,,
20170110180000,,,,,
20170110190000,,,,,
20170110200000,,,,,
20170110210000,,,,,
20170110220000,,,,,
20170110230000,,,,,
20170111000000,,,,,
20170111010000,,,,,
20170111020000,,,,,
20170111030000,,,,,
20170111040000,,,,,
20170111050000,,,,,
20170111060000,,,,,
20170111070000,,,,,
20170111080000,,,,,
20170111090000,,,,,
20170111100000,,,,,
20170111110000,,,,,
20170111120000,,,,,
20170111130000,,,,,
20170111140000,,,,,
20170111150000,,,,,
20170111160000,,,,,
20170111170000,,,,,
20170111180000,,,,,
20170111190000,,,,,
20170111200000,,,,,
20170111210000,,,,,
20170111220000,,,,,
20170111230000,,,,,
20170112000000,,,,,
20170112010000,,,,,
20170112020000,,,,,
20170112030000,,,,,
20170112040000,,,,,
20170112050000,,,,,
20170112060000,,,,,
20170112070000,,,,,
20170112080000,,,,,
20170112090000,,,,,
20170112100000,,,,,
20170112110000,,,,,
20170112120000,,,,,
20170112130000,,,,,
20170112140000,,,,,
20170112150000,,,,,
20170112160000,,,,,
20170112170000,,,,,
20170112180000,,,,,
20170112190000,,,,,
20170112200000,,,,,
20170112210000,,,,,
20170112220000,,,,,
20170112230000,,,,,
20170113000000,,,,,
20170113010000,,,,,
20170113020000,,,,,
20170113030000,,,,,
20170113040000,,,,,
20170113050000,,,,,
20170113060000,,,,,
20170113070000,,,,,
20170113080000,,,,,
20170113090000,,,,,
20170113100000,,,,,
20170113110000,,,,,
20170113120000,,,,,
20170113130000,,,,,
20170113140000,,,,,
20170113150000,,,,,
20170113160000,,,,,
20170113170000,,,,,
20170113180000,,,,,
20170113190000,,,,,
20170113200000,,,,,
20170113210000,,,,,
20170113220000,,,,,
20170113230000,,,,,
20170114000000,,,,,
20170114010000,,,,,
20170114020000,,,,,
20170114030000,,,,,
20170114040000,,,,,
20170114050000,,,,,
20170114060000,,,,,
20170114070000,,,,,
20170114080000,,,,,
20170114090000,,,,,
20170114100000,,,,,
20170114110000,,,,,
20170114120000,,,,,
20170114130000,,,,,
20170114140000,,,,,
20170114150000,,,,,
20170114160000,,,,,
20170114170000,,,,,
20170114180000,,,,,
20170114190000,,,,,
20170114200000,,,,,
20170114210000,,,,,
20170114220000,,,,,
20170114230000,,,,,
20170115000000,,,,,
20170115010000,,,,,
20170115020000,,,,,
20170115030000,,,,,
20170115040000,,,,,
20170115050000,,,,,
20170115060000,,,,,
20170115070000,,,,,
20170115080000,,,,,
20170115090000,,,,,
20170115100000,,,,,
20170115110000,,,,,
20170115120000,,,,,
20170115130000,,,,,
20170115140000,,,,,
20170115150000,,,,,
20170115160000,,,,,
20170115170000,,,,,
20170115180000,,,,,
20170115190000,,,,,
20170115200000,,,,,
20170115210000,,,,,
20170115220000,,,,,
20170115230000,,,,,
20170116000000,,,,,
20170116010000,,,,,
20170116020000,,,,,
20170116030000,,,,,
20170116040000,,,,,
20170116050000,,,,,
20170116060000,,,,,
20170116070000,,,,,
20170116080000,,,,,
20170116090000,,,,,
20170116100000,,,,,
20170116110000,,,,,
20170116120000,,,,,
20170116130000,,,,,
20170116140000,,,,,
20170116150000,,,,,
20170116160000,,,,,
20170116170000,,,,,
20170116180000,,,,,
20170116190000,,,,,
20170116200000,,,,,
20170116210000,,,,,
20170116220000,,,,,
20170116230000,,,,,
20170117000000,,,,,
20170117010000,,,,,
20170117020000,,,,,
20170117030000,,,,,
20170117040000,,,,,
20170117050000,,,,,
20170117060000,,,,,
20170117070000,,,,,
20170117080000,,,,,
20170117090000,,,,,
20170117100000,,,,,
20170117110000,,,,,
20170117120000,,,,,
20170117130000,,,,,
20170117140000,,,,,
20170117150000,,,,,
20170117160000,,,,,
20170117170000,,,,,
20170117180000,,,,,
20170117190000,,,,,
20170117200000,,,,,
20170117210000,,,,,
20170117220000,,,,,
20170117230000,,,,,
20170118000000,,,,,
20170118010000,,,,,
20170118020000,,,,,
20170118030000,,,,,
20170118040000,,,,,
20170118050000,,,,,
20170118060000,,,,,
20170118070000,,,,,
20170118080000,,,,,
20170118090000,,,,,
20170118100000,,,,,
20170118110000,,,,,
20170118120000,,,,,
20170118130000,,,,,
20170118140000,,,,,
20170118150000,,,,,
20170118160000,,,,,
20170118170000,,,,,
20170118180000,,,,,
20170118190000,,,,,
20170118200000,,,,,
20170118210000,,,,,
20170118220000,,,,,
20170118230000,,,,,
20170119000000,,,,,
20170119010000,,,,,
20170119020000,,,,,
20170119030000,,,,,
20170119040000,,,,,
20170119050000,,,,,
20170119060000,,,,,
20170119070000,,,,,
20170119080000,,,,,
20170119090000,,,,,
20170119100000,,,,,
20170119110000,,,,,
20170119120000,,,,,
20170119130000,,,,,
20170119140000,,,,,
20170119150000,,,,,
20170119160000,,,,,
20170119170000,,,,,
20170119180000,,,,,
20170119190000,,,,,
20170119200000,,,,,
20170119210000,,,,,
20170119220000,,,,,
20170119230000,,,,,
20170120000000,,,,,
20170120010000,,,,,
20170120020000,,,,,
20170120030000,,,,,
20170120040000,,,,,
20170120050000,,,,,
20170120060000,,,,,
20170120070000,,,,,
20170120080000,,,,,
20170120090000,,,,,
20170120100000,,,,,
20170120110000,,,,,
20170120120000,,,,,
20170120130000,,,,,
