Time,WatLvl
2015-08-21,32.00436197916667
2015-08-22,32.004610729166664
2015-08-23,32.0059809375
2015-08-24,32.006801145833336
2015-08-25,31.98916875
2015-08-26,31.986741666666667
2015-08-27,31.982036770833332
2015-08-28,31.981261354166666
2015-08-29,31.983249895833332
2015-08-30,31.98820625
2015-08-31,31.993161770833332
2015-09-01,31.983965104166668
2015-09-02,31.982845208333334
2015-09-03,31.993263958333333
2015-09-04,32.00692427083333
2015-09-05,32.003009166666665
2015-09-06,32.01493864583333
2015-09-07,32.02901927083333
2015-09-08,32.04245395833333
2015-09-09,32.04809364583333
2015-09-10,32.051841770833335
2015-09-11,32.058749166666665
2015-09-12,32.05728166666667
2015-09-13,32.05565479166667
2015-09-14,32.05961697916667
2015-09-15,32.06130958333333
2015-09-16,32.07174020833333
