Time,WatLvl
2015-12-30,30.456503749999996
2015-12-31,30.351488263888886
2016-01-01,30.421741527777776
2016-01-02,30.40921722222222
2016-01-03,30.296549236111108
2016-01-04,30.149781041666664
2016-01-05,30.16062361111111
2016-01-06,30.203744930555555
2016-01-07,30.140913124999997
2016-01-08,30.070662916666663
2016-01-09,30.121373124999998
2016-01-10,30.13209861111111
2016-01-11,30.14246861111111
2016-01-12,30.09991972222222
2016-01-13,30.27474236111111
2016-01-14,30.25708034722222
2016-01-15,30.293231874999996
2016-01-16,30.32767034722222
2016-01-17,30.371119652777775
2016-01-18,30.29440645833333
2016-01-19,30.223438819444443
2016-01-20,30.207103263888886
2016-01-21,30.192059791666665
2016-01-22,30.191730624999998
2016-01-23,30.193171666666665
2016-01-24,30.24480784722222
2016-01-25,30.904527638888887
2016-01-26,30.49387736111111
2016-01-27,30.500097986111108
2016-01-28,30.421749513888887
2016-01-29,30.332470138888887
2016-01-30,30.304442638888887
2016-01-31,30.314232291666666
2016-02-01,30.31399486111111
2016-02-02,30.33796520833333
2016-02-03,30.311887152777775
2016-02-04,30.28026486111111
2016-02-05,30.258127361111107
2016-02-06,30.273236388888886
2016-02-07,30.27034159722222
2016-02-08,30.423005
2016-02-09,30.514370694444445
2016-02-10,30.347615763888886
2016-02-11,30.299525277777775
2016-02-12,30.25216958333333
2016-02-13,30.22330006944444
2016-02-14,30.20188173611111
2016-02-15,30.186875555555552
2016-02-16,30.175885972222222
2016-02-17,30.175326388888887
2016-02-18,
2016-02-19,
2016-02-20,
2016-02-21,
2016-02-22,
2016-02-23,
2016-02-24,
2016-02-25,
2016-02-26,
2016-02-27,
2016-02-28,
2016-02-29,
2016-03-01,
2016-03-02,
2016-03-03,
2016-03-04,
2016-03-05,
2016-03-06,
2016-03-07,
2016-03-08,
2016-03-09,
2016-03-10,
2016-03-11,
2016-03-12,
2016-03-13,
2016-03-14,
2016-03-15,30.152428263888886
2016-03-16,30.15204972222222
2016-03-17,30.147553888888886
2016-03-18,30.150616701388888
2016-03-19,30.14549347222222
2016-03-20,30.143132013888888
2016-03-21,30.14448128472222
2016-03-22,30.145259513888888
2016-03-23,30.138914826388888
2016-03-24,30.136210138888888
2016-03-25,30.155214930555555
2016-03-26,30.150200243055554
2016-03-27,30.166618472222222
2016-03-28,30.177626180555553
2016-03-29,30.171929826388887
2016-03-30,30.16602347222222
2016-03-31,30.168610138888887
2016-04-01,30.149556493055552
2016-04-02,30.139787743055553
2016-04-03,30.132129513888888
2016-04-04,30.14451920138889
2016-04-05,30.173629826388886
2016-04-06,30.26512628472222
2016-04-07,30.35329503472222
2016-04-08,30.36994128472222
2016-04-09,30.23004628472222
2016-04-10,30.187288159722222
2016-04-11,30.16290315972222
2016-04-12,30.156057326388886
2016-04-13,30.16115784722222
2016-04-14,30.14564815972222
2016-04-15,30.145951180555553
2016-04-16,30.14690534722222
2016-04-17,30.277246388888887
2016-04-18,30.19422972222222
2016-04-19,30.167688888888886
2016-04-20,30.14184597222222
2016-04-21,30.129292951388887
2016-04-22,30.122731076388888
2016-04-23,30.114200555555552
2016-04-24,30.108683680555554
2016-04-25,30.113503263888887
2016-04-26,30.147127118055554
2016-04-27,30.15063972222222
2016-04-28,30.139065034722222
2016-04-29,30.168497743055553
2016-04-30,30.20172263888889
2016-05-01,30.162978368055555
2016-05-02,30.136015138888887
2016-05-03,30.129050868055554
2016-05-04,30.110442118055555
2016-05-05,30.098770868055553
2016-05-06,30.093733576388885
2016-05-07,30.08867565972222
2016-05-08,30.081340138888887
2016-05-09,30.07804128472222
2016-05-10,30.076904513888888
2016-05-11,30.073428055555553
2016-05-12,30.070099930555553
2016-05-13,30.06848315972222
2016-05-14,30.080431180555554
2016-05-15,30.075058368055554
2016-05-16,30.067832951388887
2016-05-17,30.065353263888888
2016-05-18,30.06509388888889
2016-05-19,30.06185097222222
2016-05-20,30.06415409722222
2016-05-21,30.064185138888888
2016-05-22,30.06933409722222
2016-05-23,30.063091805555555
2016-05-24,30.057729826388886
2016-05-25,30.054718993055552
2016-05-26,30.050237118055552
2016-05-27,30.04505815972222
2016-05-28,30.042818263888886
2016-05-29,30.04111326388889
2016-05-30,30.06211940972222
2016-05-31,30.054437013888887
2016-06-01,30.04297034722222
2016-06-02,30.036460868055553
2016-06-03,30.03121909722222
2016-06-04,30.02814034722222
2016-06-05,30.026166701388888
2016-06-06,30.024473680555555
2016-06-07,30.023115243055553
2016-06-08,30.019543576388887
2016-06-09,30.01482753472222
2016-06-10,30.014812013888886
2016-06-11,30.01184722222222
2016-06-12,30.009120555555555
2016-06-13,30.00820857638889
2016-06-14,30.01150378472222
2016-06-15,30.03199440972222
2016-06-16,30.030916076388888
2016-06-17,30.020048159722222
2016-06-18,30.020718576388887
2016-06-19,30.01264315972222
2016-06-20,30.049451701388886
2016-06-21,30.127193055555555
2016-06-22,30.05671013888889
2016-06-23,30.04471097222222
2016-06-24,30.046161388888887
2016-06-25,30.03723565972222
2016-06-26,30.08382253472222
2016-06-27,30.062676180555552
2016-06-28,30.04728076388889
2016-06-29,30.041801284722222
2016-06-30,30.054906701388887
2016-07-01,30.049846805555553
2016-07-02,30.055207013888886
2016-07-03,30.103345972222222
2016-07-04,30.114412013888888
2016-07-05,30.13327170138889
2016-07-06,30.218208680555552
2016-07-07,30.114614930555554
2016-07-08,30.105422430555553
2016-07-09,30.132128368055554
2016-07-10,30.13774034722222
2016-07-11,30.299690451388887
2016-07-12,30.20407472222222
2016-07-13,30.15631597222222
2016-07-14,30.12439472222222
2016-07-15,30.104143680555552
2016-07-16,30.119910243055553
2016-07-17,30.124301701388887
2016-07-18,30.101598993055553
2016-07-19,30.08757690972222
2016-07-20,30.07768951388889
2016-07-21,30.071475138888886
2016-07-22,30.06349826388889
2016-07-23,30.079098993055553
2016-07-24,30.087174201388887
2016-07-25,30.069642326388887
2016-07-26,30.064036388888887
2016-07-27,30.059383055555553
2016-07-28,30.059128368055553
2016-07-29,30.053595138888888
2016-07-30,30.075939826388886
2016-07-31,30.06161472222222
2016-08-01,30.05965222222222
2016-08-02,30.057573576388886
2016-08-03,30.14547722222222
2016-08-04,30.235457013888887
2016-08-05,30.142207430555555
2016-08-06,30.102585763888886
2016-08-07,30.086296388888886
2016-08-08,30.08645503472222
2016-08-09,30.07696659722222
2016-08-10,30.074386701388885
2016-08-11,30.075276701388887
2016-08-12,30.07007670138889
2016-08-13,30.082362013888886
2016-08-14,30.089976493055552
2016-08-15,30.085681493055553
2016-08-16,30.07274940972222
2016-08-17,30.06338503472222
2016-08-18,30.062168993055554
2016-08-19,30.057656701388886
2016-08-20,30.061089305555555
2016-08-21,30.07073722222222
2016-08-22,30.087612951388888
2016-08-23,30.087061805555553
2016-08-24,30.08117284722222
2016-08-25,30.072313576388886
2016-08-26,30.066656493055554
2016-08-27,30.059153263888888
2016-08-28,30.083867951388886
2016-08-29,30.14930753472222
2016-08-30,30.101828055555554
2016-08-31,30.08520847222222
2016-09-01,30.07681065972222
2016-09-02,30.07442347222222
2016-09-03,30.089126388888886
2016-09-04,30.131308055555554
2016-09-05,30.119526388888886
2016-09-06,30.096236909722222
2016-09-07,30.09591003472222
2016-09-08,30.091390659722222
2016-09-09,30.081496493055553
2016-09-10,30.074659513888886
2016-09-11,30.077448368055553
2016-09-12,30.070445243055556
2016-09-13,30.069180868055554
2016-09-14,30.06624690972222
2016-09-15,30.064525138888886
2016-09-16,30.064288055555554
2016-09-17,30.063252638888887
2016-09-18,30.060865243055552
2016-09-19,30.05757753472222
2016-09-20,30.060927743055554
2016-09-21,30.05914378472222
2016-09-22,30.061322326388886
2016-09-23,30.067124930555554
2016-09-24,30.063031701388887
2016-09-25,30.062956076388886
2016-09-26,30.061216388888887
2016-09-27,30.060603680555555
2016-09-28,30.071162118055554
2016-09-29,30.088981597222222
2016-09-30,30.11132451388889
2016-10-01,30.188826805555554
2016-10-02,30.20752065972222
2016-10-03,30.22512847222222
2016-10-04,30.15987472222222
2016-10-05,30.127823368055555
2016-10-06,30.11265013888889
2016-10-07,30.100371805555554
2016-10-08,30.09442472222222
2016-10-09,30.091841493055554
2016-10-10,30.09544482638889
2016-10-11,30.09869545138889
2016-10-12,30.093248888888887
2016-10-13,30.089287013888885
2016-10-14,30.087683055555555
2016-10-15,30.08858972222222
2016-10-16,30.09423534722222
2016-10-17,30.09614284722222
2016-10-18,30.11004097222222
2016-10-19,30.10869815972222
2016-10-20,30.11215503472222
2016-10-21,30.11010034722222
2016-10-22,30.10663065972222
2016-10-23,30.107207951388887
2016-10-24,30.103738263888886
2016-10-25,30.09928472222222
2016-10-26,30.096377951388888
2016-10-27,30.13269201388889
2016-10-28,30.136760763888887
2016-10-29,30.126853055555554
2016-10-30,30.116063368055553
2016-10-31,30.11049857638889
2016-11-01,30.111189305555556
2016-11-02,30.120466388888886
2016-11-03,30.11650857638889
2016-11-04,30.124158993055552
2016-11-05,30.192284618055552
2016-11-06,30.41572878472222
2016-11-07,30.33948284722222
2016-11-08,30.197302013888887
2016-11-09,30.159392326388886
2016-11-10,30.14884597222222
2016-11-11,30.13583909722222
2016-11-12,30.124478680555555
2016-11-13,30.11961628472222
2016-11-14,30.12627670138889
2016-11-15,30.237227326388886
2016-11-16,30.222032430555554
2016-11-17,30.238768055555553
2016-11-18,30.31196597222222
2016-11-19,30.391982743055554
2016-11-20,30.519876459810874
